chr14	64520905	64561173
chr14	64924152	65077652
chr14	67345328	67401516
chr14	69383015	69477390
chr14	73121418	73238691
chr14	74270269	74318055
chr14	75263826	75297230
chr14	75412716	75489111
chr14	75943097	75998011
chr14	77250483	77286206
chr14	81456547	81548853
chr14	90241527	90290429
chr14	90381502	90423268
chr14	92029496	92136917
chr14	93332182	93363356
chr14	96264195	96378341
chr14	102065742	102154699
chr14	102762449	102926500
chr14	103546896	103729249
chr14	104754349	104810751
chr15	25833747	25863825
chr15	31908438	32188018
chr15	32703004	32760106
chr15	33295962	33881121
chr15	33953497	34082458
chr15	34343633	34382196
chr15	39566079	39614466
chr15	39919115	40050591
chr15	40263176	40322935
chr15	40937962	40971512
chr15	41813092	41863147
chr15	42052009	42171636
chr15	43731394	43788279
chr15	45077650	45180576
chr15	48393313	48660721
chr15	50260389	50370408
chr15	55811922	56008660
chr15	63261018	63324126
chr15	66371837	66506656
chr15	66687236	66797849
chr15	67048763	67210173
chr15	68175705	68221079
chr15	68915525	69077762
chr15	71081952	71798383
chr15	73036710	73320205
chr15	73979673	74062827
chr15	74704542	74771607
chr15	74797716	74840757
chr15	74904791	74953083
chr15	78152468	78260688
chr15	78422431	78567417
chr15	89353017	89383106
chr15	89662764	89705783
chr15	89769895	89830401
chr15	90068045	90117477
chr15	93020271	93104211
chr15	101255817	101292500
chr16	161680	192522
chr16	272440	367723
chr16	665224	697870
chr16	1944538	1976975
chr16	2224402	2267300
chr16	2522979	2618188
chr16	3710054	3895713
chr16	9738404	10197928
chr16	11239417	11271204
chr16	15380754	15428271
chr16	15934138	16158257
chr16	21938288	21998660
chr16	28576943	28638625
chr16	28863405	28919466
chr16	29444913	29479966
chr16	30099105	30138506
chr16	30184228	30219310
chr16	30733293	30776176
chr16	31186486	31218450
chr16	31412731	31443360
chr16	46869362	46988674
chr16	50727050	50816935
chr16	55494072	55601666
chr16	56346452	56440545
chr16	56574074	56606088
chr16	56651730	56683065
chr16	56917142	56959864
chr16	58142907	58213106
chr16	66787875	66888256
chr16	67139185	67213918
chr16	69296350	69341939
chr16	69691996	69741668
chr16	74281814	74321288
chr16	74656855	74715960
chr16	75551375	75592881
chr16	83704311	83834737
chr16	83884115	83966445
chr16	84038761	84131942
chr16	85783633	85822068
chr16	87368953	87419779
chr16	87815023	87884507
chr16	88628289	88678161
chr16	89625816	89716705
chr16	89906392	89953761
chr17	1329275	1415222
chr17	2035271	2078241
chr17	3908870	3979464
chr17	4254259	4381675
chr17	4615919	4657294
chr17	4781144	4838434
chr17	5456254	5501811
chr17	6981049	7025754
chr17	7202125	7240266
chr17	7611234	7702538
chr17	8024034	8134047
chr17	12005829	12158830
chr17	17795399	17852002
chr17	19633136	19700760
chr17	19755829	19882936
chr17	21269672	21330232
chr17	27741766	27815529
chr17	28935513	29072216
chr17	32429379	32506253
chr17	35559795	35593863
chr17	37069992	37421836
chr17	38737741	38779225
chr17	39965807	40012959
chr17	41851917	41945542
chr17	42184177	42403540
chr17	42552072	42588239
chr17	42795134	42848350
chr17	44542484	44576262
chr17	45248119	45332029
chr17	45879527	46043334
chr17	46747506	46901730
chr17	48877765	48910871
chr17	50411158	50489845
chr17	56578699	56610611
chr17	58203548	58283518
chr17	59878046	59965574
chr17	63812152	63847026
chr17	64024080	64145819
chr17	65513563	65576648
chr17	67322916	67381605
chr17	68405948	68472513
chr17	69399697	69568865
chr17	72630949	73107712
chr17	74827023	74908781
chr17	75023863	75061985
chr17	75303076	75420709
chr17	75706328	75772818
chr17	75926507	75994177
chr17	78341778	78375077
chr17	80976598	81024517
chr17	81541887	81663465
chr17	81828159	81875856
chr17	81903270	81942735
chr17	82063338	82113294
chr18	3396608	3474978
chr18	9087630	9149345
chr18	11836413	11869444
chr18	12292669	12359320
chr18	20931906	21126813
chr18	26118852	26208355
chr18	36093531	36144385
chr18	41940234	42102830
chr18	46065248	46119334
chr18	47793957	47946146
chr18	48904853	48965965
chr18	49545699	49614185
chr18	49767164	49828953
chr18	51013394	51100045
chr18	59312823	59374265
chr18	63108346	63335128
chr18	63374190	63437483
chr19	1088994	1121791
chr19	1226746	1259825
chr19	1368527	1410589
chr19	1431302	1488244
chr19	1582169	1620473
chr19	2234309	2267073
chr19	2717204	2755028
chr19	4075321	4139122
chr19	4429999	4533486
chr19	4800932	4846712
chr19	5665604	5735572
chr19	5876276	5919006
chr19	6120247	6208094
chr19	6479319	6517848
chr19	6662704	6745562
chr19	7097255	7309414
chr19	7461875	7512449
chr19	7888843	8020659
chr19	8293768	8336375
chr19	10335529	10395572
chr19	10471125	10568418
chr19	11420284	11465968
chr19	12876160	12968642
chr19	14499769	14587066
chr19	15211919	15347545
chr19	17809780	17863071
chr19	18138163	18211948
chr19	18359731	18404176
chr19	19500736	19544054
chr19	29190320	29228151
chr19	33284934	33317534
chr19	33358685	33397686
chr19	35265716	35300143
chr19	35633323	35673782
chr19	35730600	35762519
chr19	36135922	36167449
chr19	38359550	38398824
chr19	38800422	38846841
chr19	39391847	39424412
chr19	39956165	39996764
chr19	40215317	40300536
chr19	40783996	40897752
chr19	41073451	41143381
chr19	41286587	41368922
chr19	44890791	44924393
chr19	45318434	45366520
chr19	46586074	46625782
chr19	46659275	46732127
chr19	46759883	46803594
chr19	47275023	47337066
chr19	47855467	47901315
chr19	48032843	48125817
chr19	48378668	48459931
chr19	48857421	48891058
chr19	48939815	48981879
chr19	49644569	49728731
chr19	52175048	52244518
chr19	54087728	54124257
chr19	55247223	55295381
chr19	55334306	55369719
chr19	57472711	57511098
chr19	58536452	58570105
chr2	8663845	8699461
chr2	10027849	10069836
chr2	10105698	10226725
chr2	10424968	10463327
chr2	10768391	10852977
chr2	11662595	11842409
chr2	20652144	20694243
chr2	23912285	24019909
chr2	26228170	26305465
chr2	27115756	27149666
chr2	27260433	27340680
chr2	31319321	31429742
chr2	32931953	33414509
chr2	37084210	37172522
chr2	37235502	37339833
chr2	38051973	38124902
chr2	38947206	39139345
chr2	42318546	42440088
chr2	46278667	46401697
chr2	47145084	47191921
chr2	53752804	53848038
chr2	54957187	55127621
chr2	55967967	55998076
chr2	61002225	61066990
chr2	64973477	65038865
chr2	68163857	68271237
chr2	70072477	70104203
chr2	70242386	70296185
chr2	73625723	73657422
chr2	73685576	73716340
chr2	74446057	74480410
chr2	85118392	85325387
chr2	85379753	85433432
chr2	86488430	86638866
chr2	88107982	88143062
chr2	88541741	88706518
chr2	95259449	95306308
chr2	97631062	97663383
chr2	111104378	111183445
chr2	112758925	112851816
chr2	119208831	119280652
chr2	128076200	128210677
chr2	131461119	131497934
chr2	135726734	135800056
chr2	147829517	147945826
chr2	148860227	149041759
chr2	156309437	156357348
chr2	157511767	157643864
chr2	157721251	157891330
chr2	161293425	161426717
chr2	161977245	162089394
chr2	172412354	172521459
chr2	175161258	175196710
chr2	177212595	177582024
chr2	182701255	182809464
chr2	189545590	189598758
chr2	190893460	191166596
chr2	195560977	195752702
chr2	201056433	201191687
chr2	201218443	201302711
chr2	202018855	202053441
chr2	202361327	202582751
chr2	206099817	206174509
chr2	207747598	207784906
chr2	208221229	208281074
chr2	210172126	210240447
chr2	210416249	210492652
chr2	215981329	216097955
chr2	218807383	218914581
chr2	219234710	219301898
chr2	222845942	222959639
chr2	226716312	226814820
chr2	231041845	231188116
chr2	233195051	233310674
chr2	233602633	233788300
chr2	239877450	240040743
chr20	347835	558835
chr20	631615	668200
chr20	1427162	1488842
chr20	4671350	4716590
chr20	6752686	6795246
chr20	7867985	7955458
chr20	8062251	8983360
chr20	9052825	9519593
chr20	13834247	14011443
chr20	17598678	17697295
chr20	18492520	18576415
chr20	25233085	25313012
chr20	31590283	31660006
chr20	33660477	33735319
chr20	33796348	33869366
chr20	34348241	34575345
chr20	34829720	34887856
chr20	34913432	34971027
chr20	35100364	35162336
chr20	35418347	35469746
chr20	35653052	35714355
chr20	36981349	37110997
chr20	37163410	37256619
chr20	37329685	37421050
chr20	38331482	38392013
chr20	41325821	41375582
chr20	44340700	44447845
chr20	45826721	45872405
chr20	49888391	49930529
chr20	50495321	50600241
chr20	56354389	56407337
chr20	56614306	56654283
chr20	57153753	57281641
chr20	57588846	57635576
chr20	59010475	59047345
chr20	62121733	62158440
chr20	62287093	62323862
chr20	63880126	63951031
chr21	25701503	25750673
chr21	25865550	26186128
chr21	29179071	29645751
chr21	31644666	31683931
chr21	33190282	33280675
chr21	33309429	33494348
chr21	33888453	33930814
chr21	36054941	36088166
chr21	41152801	41297530
chr21	42864644	42928304
chr21	43038191	43091943
chr21	43154008	43187805
chr21	43850223	44002592
chr21	44753580	44816826
chr22	17069954	17130694
chr22	17719138	17789770
chr22	18062923	18161683
chr22	19434911	19494202
chr22	21744657	21882680
chr22	23819503	23854128
chr22	23942414	23976195
chr22	28779555	28815597
chr22	29588556	29713598
chr22	29752369	29785413
chr22	35365361	35409214
chr22	38096495	38229778
chr22	38275691	38413929
chr22	39384778	39452060
chr22	39504695	39537683
chr22	40936347	40988309
chr22	41077592	41195077
chr22	42070526	42105884
chr22	46135521	46258755
chr22	50230450	50285767
chr22	50471784	50505648
chr22	50553861	50593465
chr3	4478345	4862506
chr3	5172646	5234958
chr3	9902074	9948630
chr3	10011370	10116932
chr3	10278131	10336112
chr3	11257309	11572665
chr3	12272368	12449356
chr3	12567101	12679201
chr3	13801258	13895071
chr3	15545699	15616852
chr3	25703944	25805039
chr3	30591601	30709142
chr3	38088129	38270484
chr3	38438890	38508142
chr3	41179741	41275096
chr3	48584002	48625976
chr3	49342176	49427998
chr3	52386008	52425008
chr3	53141009	53207717
chr3	53313963	53828733
chr3	55450715	55505539
chr3	63995550	64039010
chr3	87212271	87270556
chr3	112517510	112577046
chr3	120581328	120617507
chr3	125431650	125535202
chr3	127674062	128086683
chr3	128604969	128696075
chr3	130663934	130761829
chr3	133731040	133811641
chr3	149147410	149236829
chr3	155009124	155198704
chr3	156524553	156570149
chr3	159973835	160011019
chr3	169951635	170013373
chr3	171585404	171825950
chr3	172490508	172538475
chr3	179133114	179255093
chr3	179589690	179642647
chr3	179779958	180052053
chr3	183620610	183699519
chr3	184140377	184188614
chr3	184284198	184324050
chr3	185899558	185953103
chr3	186552403	186600800
chr3	186827704	186873463
chr3	189616389	189912276
chr3	196012183	196097096
chr4	964073	1008440
chr4	6254849	6318265
chr4	8351282	8455723
chr4	9766634	9799009
chr4	17562198	17622972
chr4	68522173	68591413
chr4	68631597	68685652
chr4	68800994	68847023
chr4	69036363	69127987
chr4	69465165	69541014
chr4	69573417	69668249
chr4	73382114	73436482
chr4	73725541	73758716
chr4	73854393	73886308
chr4	74021589	74053807
chr4	74082040	74114196
chr4	82614539	82916166
chr4	87321515	87406188
chr4	89685345	89853315
chr4	94742955	95173448
chr4	99108657	99234537
chr4	99261369	99367760
chr4	99397261	99450510
chr4	99933086	99965355
chr4	101008409	101363278
chr4	102236080	102446258
chr4	102486331	102632302
chr4	102779383	102907807
chr4	106906802	107298806
chr4	107916549	108183956
chr4	109418772	109555896
chr4	109897883	110028766
chr4	110602423	110657123
chr4	113403054	113776927
chr4	118707823	118853683
chr4	127766821	127855733
chr4	138149097	138257349
chr4	139251880	139317551
chr4	139650768	139755745
chr4	145466194	145574176
chr4	152305544	152551092
chr4	158694127	158738396
chr4	184612696	184664509
chr4	184740595	184841818
chr4	186054155	186103073
chr5	203303	272082
chr5	1441480	1538962
chr5	1786407	1831048
chr5	10338695	10455388
chr5	33971165	34023104
chr5	40744389	40813374
chr5	43272470	43328512
chr5	53465626	53502134
chr5	53545633	53698338
chr5	55145167	55182297
chr5	68200756	68316821
chr5	75321329	75379001
chr5	80393013	80498379
chr5	88651853	88681939
chr5	91353631	91398317
chr5	98753650	98813643
chr5	112692498	112861239
chr5	115563496	115617479
chr5	115789733	115831659
chr5	121836882	121867833
chr5	122048195	122093413
chr5	126516200	126610362
chr5	131934973	132027243
chr5	132851630	132883847
chr5	133956871	134019975
chr5	134099681	134241073
chr5	134586149	134742909
chr5	135319381	135414914
chr5	136117845	136203747
chr5	138068990	138107365
chr5	138931724	139308557
chr5	139511431	139643434
chr5	140623740	140662771
chr5	149477982	149566471
chr5	149945758	150008455
chr5	150204491	150305093
chr5	151005591	151043988
chr5	151756045	151827911
chr5	159299780	159345487
chr5	172753096	172786195
chr5	177316567	177366668
chr5	179663628	179746641
chr5	179791398	179853078
chr5	180218143	180307099
chr6	3048824	3172544
chr6	3208324	3246730
chr6	4100693	4150597
chr6	7253306	7362446
chr6	7711099	7925788
chr6	7998567	8079396
chr6	10378186	10434659
chr6	19822370	19857197
chr6	20386879	20508714
chr6	25711063	25741562
chr6	26018092	26048618
chr6	26109145	26154116
chr6	26183784	26232483
chr6	27118043	27162562
chr6	27793173	27908185
chr6	28488296	28549955
chr6	30702435	30740538
chr6	31529444	31593336
chr6	31650227	31685343
chr6	31794619	31845254
chr6	31882785	32050418
chr6	32100264	32199322
chr6	33185445	33219439
chr6	33557547	33711574
chr6	36012677	36159524
chr6	36661460	36702337
chr6	42948865	42994181
chr6	43025777	43090095
chr6	43755184	43801487
chr6	44231166	44268888
chr6	52171375	52205638
chr6	52735087	52818860
chr6	52881639	52924698
chr6	52962948	53010304
chr6	53482341	53631970
chr6	55419373	55594197
chr6	57157326	57204833
chr6	71328427	71435745
chr6	75222675	75265323
chr6	89311625	89367722
chr6	90498573	90602072
chr6	106030423	106340791
chr6	107137562	107474564
chr6	107852756	107973208
chr6	108544835	108699774
chr6	110376771	110430575
chr6	112055663	112102529
chr6	117660469	117725727
chr6	119162205	119364761
chr6	133972581	134067624
chr6	135166308	135234173
chr6	136542046	136928934
chr6	137182485	137234449
chr6	137852214	137898312
chr6	143435805	143505616
chr6	149203641	149426613
chr6	155380368	155470839
chr6	159654069	159777529
chr6	161114967	161289061
chr6	161332417	162742775
chr6	170520120	170568307
chr7	5175196	5248840
chr7	6007247	6074175
chr7	6359527	6418967
chr7	10916943	10955153
chr7	16901359	17361152
chr7	22710884	22747002
chr7	23489780	23547041
chr7	25103656	25140260
chr7	30481621	30519841
chr7	41652168	41720834
chr7	42901828	42947185
chr7	43911436	43971136
chr7	44202150	44349577
chr7	44781680	44863087
chr7	54737250	54774974
chr7	55004017	55226628
chr7	73418778	73451120
chr7	73578194	73639543
chr7	74759011	74804315
chr7	76287673	76319295
chr7	81684010	81785438
chr7	87330664	87414794
chr7	92472020	92543520
chr7	96466626	96724880
chr7	97836677	97887542
chr7	99633194	99750196
chr7	100605416	100657779
chr7	103313570	103385346
chr7	116509994	116576179
chr7	116657196	116813377
chr7	117260451	117338152
chr7	123521997	123572904
chr7	128226278	128272629
chr7	128440849	128473418
chr7	140675777	140939929
chr7	143229093	143285854
chr7	148988062	149043662
chr7	151038815	151072897
chr7	151541124	151892125
chr7	157320381	157432439
chr8	6693642	6776503
chr8	15402215	15781649
chr8	18155477	18238689
chr8	18376282	18416218
chr8	19886717	19982259
chr8	22352278	22556142
chr8	23005133	23084031
chr8	23175452	23240102
chr8	28479205	28589267
chr8	30663066	30829314
chr8	42256302	42420937
chr8	52607458	52760843
chr8	66006553	66116245
chr8	70558218	70623416
chr8	73976392	74044079
chr8	76965258	77016044
chr8	81717448	81774515
chr8	85162154	85232158
chr8	96127333	96175806
chr8	96207947	96250546
chr8	97629184	97745260
chr8	102189502	102253961
chr8	103283433	103347866
chr8	108428601	108504196
chr8	119542086	119688453
chr8	122998170	123057302
chr8	124524101	124595648
chr8	124983497	125037283
chr8	127720434	127757951
chr8	134785520	134815607
chr8	140642900	141017216
chr8	144036266	144123124
chr8	144276591	144341910
chr8	144394742	144431844
chr8	144774765	144807587
chr9	2606182	2675056
chr9	4969390	5144948
chr9	6200786	6272983
chr9	12760020	12838060
chr9	19093375	19164290
chr9	21062104	21092942
chr9	21150637	21255005
chr9	21289326	21456316
chr9	21952752	22024305
chr9	26888372	26962242
chr9	32369603	32469769
chr9	32538001	32588184
chr9	33010273	33054907
chr9	33232820	33297070
chr9	35038928	35087668
chr9	35658928	35725741
chr9	38377702	38413661
chr9	77701097	78046811
chr9	78282125	78345093
chr9	83644968	83722958
chr9	99089038	99169192
chr9	99806855	99881891
chr9	101339182	101400400
chr9	101576604	101610021
chr9	107268137	107347192
chr9	117689175	117739735
chr9	120937335	121065275
chr9	122129058	122174779
chr9	125219853	125256382
chr9	127382138	127423424
chr9	129079142	129126189
chr9	130698016	130902675
chr9	133456094	133494127
chr9	134302098	134455585
chr9	136658143	136702457
chr9	136866912	136941607
chr9	137071857	137183756
chr9	137226287	137258707
chrX	13303647	13335053
chrX	21824617	21900423
chrX	21925709	22009837
chrX	23768173	23801210
chrX	30812442	30990084
chrX	37765059	37828461
chrX	47127071	47160466
chrX	47546205	47586908
chrX	49190063	49248371
chrX	56548627	56582868
chrX	77884440	77922376
chrX	100828324	100889359
chrX	107698221	107792342
chrX	108704946	108751563
chrX	109609244	109748403
chrX	119856832	119891662
chrX	120411148	120484365
chrX	123844724	123928976
chrX	130109666	130180879
chrX	153685492	153813499
chrX	153995506	154034902
chrX	154516391	154580046
chrX	154869972	154900558
chrX	155365709	155396299
chrX	155444415	155475005
